Brand,Product,Variant Scope,Affected Variants,Current Category,Current Weight(s),Corrected Ship Class,Rec L,Rec W,Rec H,Recommended Site Weight,Delta Min,Delta Max,Match Source,Confidence,Action,Reason
🏎️ PORSCHE,Porsche 986/987 Cayman Full Kit Only Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 986/987 Cayman 918 Spyder Replica Body Kit,All variants,1,Kits / Accessories / Trim,0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 GT4 Body Kit,All variants,25,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 GT3 Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 Factory Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 Face Off 718 Body Kit,All variants,35,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 Cayman TechArt Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 Cayman DIF TechArt Body Kit,All variants,14,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 Boxster GT4 Body Kit,All variants,14,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 981 AYA Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 911 Vattana Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 911 GT3 Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 718 GT3 Conversion Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 718 Factory Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 718 AYA Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 2009 With Wing Body Kit,All variants,1,Kits / Accessories / Trim,0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 2009 Prior Design Full Kit Body Kit,All variants,11,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ PORSCHE,Porsche 2009 Big Wing Body Kit,All variants,1,Kits / Accessories / Trim,0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Z4 E89 Hamann Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Z4 E89 GT3 Widebody Body Kit,All variants,43,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Z4 E89 ETi Body Kit,All variants,11,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Wide Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W220 Wald Body Kit,All variants,21,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
⚪ Other,Mercedes CL-Class C140 2-Door FAB Design Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
⚪ Other,Mercedes SLR McLaren Factory Body Kit,All variants,10,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
⚪ Other,Mercedes SL500 R129 AMG Body Kit,All variants,21,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Series 5 Hamann Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Series 3 M-Technic Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Series 1 Custom Maxima Body Kit,All variants,36,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 Wald Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 Skirt Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 Lorinser Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 ETi Skirt2 Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 ETi Skirt1 Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 ETi Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BENZ,Mercedes S-Class W140 BRABUS Body Kit,All variants,11,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW M4 Vorsteiner Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW M4 Original Factory Body Kit,All variants,50,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW M4 GTS Standard Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW G30 End CC. Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW F30 Prior Design Body Kit,All variants,29,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW F10 ETi M-Sport (Original) Body Kit,All variants,15,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW F10 Conversion G30 Body Kit,All variants,11,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E92 M3 Body Kit,All variants,21,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E90 M3 Body Kit,All variants,10,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E90 Alpina (for Long) Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E66 Alpina Body Kit,All variants,10,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E65 Hamann Body Kit,All variants,30,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E60 M-Technic Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E60 Hamann Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E60 ETi Widebody Body Kit,All variants,39,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E60 Add-On Body Kit,All variants,16,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E60 AC Body Kit,All variants,5,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E46 M-Coupe Body Kit,All variants,21,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E46 M3 Body Kit,All variants,25,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E46 HAMANN (GTR) Body Kit,All variants,26,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E46 CSL Body Kit,All variants,25,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E46 Alpina (for Long) Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E46 AC Skirt Body Kit,All variants,25,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E38 AC Skirt Body Kit,All variants,15,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW E30 2-Door Pandem Wide Body Kit,All variants,30,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW I8 Vorsteiner Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW I8 AC Body Kit,All variants,26,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW Add-On (Carbon) Body Kit,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,BMW 640/645 GT Widebody Body Kit,All variants,30,Kits / Accessories / Trim,0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW S1 Style Wide Flare Carbon Fiber Fender,All variants,4,Front Fender,0.0/0.0/0.0/0.0,Front Fender,119.0,84.0,36.0,72.0,72.0,72.0,Cleaned category P75,Low,UPDATE SITE,Highly chassis-dependent. Use exact vehicle profile only; otherwise retain current value and review. Representative carton: A-EVO8-FF-VA / OD-0022537.
🏎️ BMW,ETi BMW Z4 E89 GT-wing GT3 185x40 Carbon Fiber Spoiler,All variants,4,Standard Spoiler / Wing,0.0/0.0/0.0/0.0,Standard Spoiler / Wing,133.0,43.0,26.0,30.0,30.0,30.0,Cleaned category P75,High,UPDATE SITE,Generic standard-wing fallback; exact vehicle evidence preferred. Representative carton: A-DE5-RS-AR2& / OD-0022319. Representative carton: B-YARISGR-RS-GV / OD-0027494.
🏎️ BMW,ETi BMW F12 Series6 Convertible (Carbon) Carbon Fiber Roof,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW G30 M5 Carbon Fiber Roof,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW F30 M3 Carbon Fiber Roof,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW F32 M4 Original Carbon Fiber Roof,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW E36 2D Sunroof Carbon Fiber Roof,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW E60 Carbon Fiber Roof,All variants,4,Kits / Accessories / Trim,0.0/0.0/0.0/0.0,Kits / Accessories / Trim,,,,,,,Manual review,Manual,REVIEW,Body kit / Accessory / Trim requiring manual configuration.
🏎️ BMW,ETi BMW E89 OEM Carbon Fiber Trunk,All variants,4,Trunk / Boot,0.0/0.0/0.0/0.0,Trunk / Boot,132.0,73.0,42.0,81.0,81.0,81.0,Cleaned category P75,Low,UPDATE SITE,Bimodal by chassis. Use exact vehicle profile only; otherwise retain current value and review. Representative carton: A-E46-TRUNK-OE / OD-0017474.
🏎️ BMW,ETi BMW E92 M3 Carbon Fiber Trunk,All variants,4,Trunk / Boot,0.0/0.0/0.0/0.0,Trunk / Boot,132.0,73.0,42.0,81.0,81.0,81.0,Cleaned category P75,Low,UPDATE SITE,Bimodal by chassis. Use exact vehicle profile only; otherwise retain current value and review. Representative carton: A-E46-TRUNK-OE / OD-0017474.
🏎️ BMW,ETi BMW E36 2D OEM Carbon Fiber Trunk,All variants,4,Trunk / Boot,0.0/0.0/0.0/0.0,Trunk / Boot,132.0,73.0,42.0,81.0,81.0,81.0,Cleaned category P75,Low,UPDATE SITE,Bimodal by chassis. Use exact vehicle profile only; otherwise retain current value and review. Representative carton: A-E46-TRUNK-OE / OD-0017474.
🏎️ BMW,ETi BMW E60 Lumma Carbon Fiber Trunk,All variants,4,Trunk / Boot,0.0/0.0/0.0/0.0,Trunk / Boot,132.0,73.0,42.0,81.0,81.0,81.0,Cleaned category P75,Low,UPDATE SITE,Bimodal by chassis. Use exact vehicle profile only; otherwise retain current value and review. Representative carton: A-E46-TRUNK-OE / OD-0017474.
🏎️ BMW,ETi BMW E60 OEM Carbon Fiber Trunk,All variants,4,Trunk / Boot,0.0/0.0/0.0/0.0,Trunk / Boot,132.0,73.0,42.0,81.0,81.0,81.0,Cleaned category P75,Low,UPDATE SITE,Bimodal by chassis. Use exact vehicle profile only; otherwise retain current value and review. Representative carton: A-E46-TRUNK-OE / OD-0017474.
🏎️ BMW,ETi BMW S1 Race Version Rear Carbon Fiber Doors,All variants,4,Door,0.0/0.0/0.0/0.0,Door,118.0,62.0,34.0,50.0,50.0,50.0,Cleaned category P75,Low,UPDATE SITE,Only three clean observations. Exact match only; pairs require manual confirmation. Representative carton: A-LP550-DOOR-IN / OD-0026429.
🏎️ BMW,ETi BMW E90 Vorsteiner Carbon Fiber Hood,All variants,4,Hood Standard,0.0/0.0/0.0/0.0,Hood — Standard,170.0,133.0,16.0,73.0,73.0,73.0,Cleaned category P75,High,UPDATE SITE,Retain the established ETi standard hood tier.
🏎️ BMW,ETi BMW G30 Vorsteiner Carbon Fiber Hood,All variants,4,Hood Standard,0.0/0.0/0.0/0.0,Hood — Standard,170.0,133.0,16.0,73.0,73.0,73.0,Cleaned category P75,High,UPDATE SITE,Retain the established ETi standard hood tier.
🏎️ BMW,ETi BMW S6 Vorsteiner Carbon Fiber Hood,All variants,4,Hood Standard,0.0/0.0/0.0/0.0,Hood — Standard,170.0,133.0,16.0,73.0,73.0,73.0,Cleaned category P75,High,UPDATE SITE,Retain the established ETi standard hood tier.
🏎️ BMW,ETi BMW S6 OEM Carbon Fiber Hood,All variants,4,Hood Standard,0.0/0.0/0.0/0.0,Hood — Standard,170.0,133.0,16.0,73.0,73.0,73.0,Cleaned category P75,High,UPDATE SITE,Retain the established ETi standard hood tier.
